area_sq_km,capacity_mw_ac,capacity_mw_dc,cnty_fips,country,county,dist_km,elevation,latitude,lcot,longitude,mean_cf_ac,mean_cf_dc,mean_lcoe,mean_res,reg_mult,reinforcement_cost_per_mw_ac,reinforcement_dist_km,sc_point_gid,state,timezone,total_lcoe,trans_cap_cost_per_mw_ac
1.9517759307861329,62.63161880093053,83.9263650238037,53073,United States,Whatcom,22.45961686969986,332.375,48.672,43.03926469451394,-122.232,0.18486886,0.13796183,64.31518978414228,3.154918,1.0171715,517308.1518832203,141.7335713374682,1938,Washington,-8,107.3544544786562,344249.1168252548
1.214676054382324,38.97840800314569,52.231070338439935,53073,United States,Whatcom,33.37629867976521,513.1818181818181,48.699,67.06112181984281,-122.073,0.18479656,0.13790789,64.3114727103349,3.1604989,1.0166171,517308.1518832203,141.7335713374682,1939,Washington,-8,131.3725945301777,824592.4291188739
0.2728080024719238,8.754287081398129,11.730744106292724,53073,United States,Whatcom,34.5771817973109,1043.3333333333333,48.725,302.0243722238942,-121.913,0.17864242,0.13331525,66.51519776396735,3.0355537,1.0163984,552404.0219853558,157.68385704446567,1940,Washington,-8,368.5395699878616,5289873.498930849
0.7989839332580566,25.63903793799273,34.356309130096435,53073,United States,Whatcom,16.16226622233692,750.25,48.752,91.84707976046433,-121.754,0.17218429,0.12849574,68.93242161180511,2.9843397,1.0150105,704787.9439884346,193.23559728300376,1941,Washington,-8,160.77950137226944,1007648.428656005
0.0534599992275238,1.715507523124181,2.298779966783524,53073,United States,Whatcom,19.54608439951712,386.0,48.778,977.8672884665802,-121.594,0.17207086,0.12841111,68.95569717501985,2.997,1.0146142,704466.4163506241,193.10831806239017,1942,Washington,-8,1046.8229856416,17515303.144159988
2.496420098876953,80.10899762962774,107.34606425170898,53009,United States,Clallam,46.20856490210215,95.5,48.131,87.09789519811585,-124.712,0.18883088,0.14091854,63.17084821160897,3.1800694,1.0211961,1153183.3281275344,380.86470103963694,2302,Washington,-8,150.26874340972483,627703.0332766083
12.122136474609375,388.9939047307642,521.2518684082031,53009,United States,Clallam,292.5061621340881,140.05263157894737,48.16,63.285805553105774,-124.555,0.18064222,0.13480763,66.02459860780372,3.0784328,1.021012,82045.14211897914,34.97711037056153,2303,Washington,-8,129.3104041609095,1155842.4193920635
4.1676121582031245,133.73678290939964,179.20732280273435,53009,United States,Clallam,18.9895454429505,236.94736842105263,48.189,74.68460464088734,-124.398,0.18240061,0.13611986,65.3795840862287,3.0998318,1.0208502,1153183.3281275344,380.86470103963694,2304,Washington,-8,140.06418872711606,321888.0788435944
6.527951861572265,209.47903777904665,280.7019300476074,53009,United States,Clallam,21.04785063460849,157.93333333333334,48.218,70.80319553007863,-124.241,0.19349813,0.1444016,61.62238717368564,3.2818847,1.0206988,1153183.3281275344,380.86470103963694,2305,Washington,-8,132.42558270376426,330308.9062585878
1.136916128540039,36.48312697340957,48.88739352722168,53009,United States,Clallam,28.04820776835531,94.66666666666669,48.246,121.41620482206426,-124.084,0.1924204,0.14359729,61.961925006451146,3.2881978,1.0205864,1153183.3281275344,380.86470103963694,2306,Washington,-8,183.3781298285154,1376599.9094750534
1.5610320098876953,50.09282071633958,67.1243764251709,53057,United States,Skagit,8.283746750430835,14.5,48.524,34.64862535830687,-122.505,0.19683029,0.14688827,60.53168079739462,3.358047,1.0197271,577206.3097533367,164.74753236814715,2316,Washington,-8,95.18030615570147,161264.76051807037
4.99518901977539,160.29336790099802,214.79312785034176,53057,United States,Skagit,86.8903051406402,65.6,48.551,29.89797083801861,-122.346,0.18773372,0.1400998,63.37153236543787,3.2082672,1.0179092,155465.85216863424,54.22980515339464,2317,Washington,-8,93.26950320345648,452304.6839183121
1.8241198516845705,58.53519913695526,78.43715362243653,53057,United States,Skagit,10.4757272657703,332.5,48.578,38.16796848788599,-122.187,0.18292142,0.13650852,65.0209116028467,3.1347995,1.0175706,517308.1518832203,141.7335713374682,2318,Washington,-8,103.18888009073268,238687.17829478305
1.149876054382324,36.89900516195917,49.444670338439934,53057,United States,Skagit,10.21477272147525,549.2222222222222,48.604,54.37448213044937,-122.028,0.18208769,0.13588637,65.2917280944741,3.1274762,1.0170621,552404.0219853558,157.68385704446567,2319,Washington,-8,119.66621022492347,519686.4688517827
0.2018520006179809,6.477339870126751,8.679636026573181,53057,United States,Skagit,17.27689609031344,863.3,48.631,209.8485024045249,-121.869,0.18169127,0.13559051,65.4080731338306,3.099382,1.016569,552404.0219853558,157.68385704446567,2320,Washington,-8,275.25657553835555,3576127.277291341
4.262867742919922,136.79352391942135,183.30331294555663,53073,United States,Whatcom,1.505512985522207,500.1818181818182,48.657,39.3932164265124,-121.709,0.17856991,0.13326113,66.50850102598794,3.097575,1.0157729,704466.4163506241,193.10831806239017,2321,Washington,-8,105.90171745250036,57235.93282345644
0.0003240001738071,0.0103970210192882,0.0139320074737071,53073,United States,Whatcom,13.30035713374683,1331.0,48.683,135801.16613176605,-121.55,0.18871945,0.1408354,62.89119769192719,3.174,1.0149806,704787.9439884346,193.23559728300376,2322,Washington,-8,135864.05732945798,2774376392.4777994
0.00405,0.1299626775741577,0.17415,53073,United States,Whatcom,36.99018828369478,1780.0,48.812,17772.5220334039,-120.75,0.22300412,0.166421,52.98468570452481,3.705,1.0094743,555767.8101106698,216.80564271319977,2327,Washington,-8,17825.506719108424,428602616.48711807
0.065447999382019,2.100196849767657,2.8142639734268187,53047,United States,Okanogan,29.99887660565291,1799.0,48.96,618.2038689809909,-119.785,0.23720357,0.17701758,49.4666351065417,3.8139997,1.0009382,595935.879126037,256.5165712609416,2333,Washington,-8,667.6705040875327,15282529.663897095
0.5896799629211426,18.922564664953512,25.35623840560913,53047,United States,Okanogan,14.80057141399492,792.125,48.985,66.85897189140486,-119.624,0.22666797,0.16915517,51.70447100012517,3.7667727,0.99949205,595935.879126037,256.5165712609416,2334,Washington,-8,118.56344289153004,1045052.0368223814
0.2731320098876953,8.76468329289289,11.744676425170898,53047,United States,Okanogan,9.311025971044415,486.4,49.009,80.53536409910879,-119.462,0.22696224,0.1693748,51.57538687628437,3.7981777,0.99802893,595935.879126037,256.5165712609416,2335,Washington,-8,132.11075097539316,1383292.1599315093
0.1328399969100952,4.262775725278718,5.712119867134094,53047,United States,Okanogan,18.26579869251967,1012.6666666666666,49.033,179.35453926266908,-119.301,0.23418035,0.17476143,49.91866531031547,3.867776,0.9963978,595935.879126037,256.5165712609416,2336,Washington,-8,229.27320457298453,3952042.3316981927
